sample,date,strain,temperature,nitrate,rep.well,fluor,comments
Chsim_01/28/Thursday 10:00:00_Collection_25_5,01/28/2016 10:00,Collection,25,5,2,30.520,
Chsim_01/28/Thursday 10:00:00_Collection_25_5,01/28/2016 10:00,Collection,25,5,3,30.265,
Chsim_01/28/Thursday 10:00:00_Collection_25_5,01/28/2016 10:00,Collection,25,5,4,35.099,
Chsim_01/28/Thursday 10:00:00_Collection_29_L1,01/28/2016 10:00,Collection,29,L1,1,260.220,
Chsim_01/28/Thursday 10:00:00_Collection_29_L1,01/28/2016 10:00,Collection,29,L1,2,264.720,
Chsim_01/28/Thursday 10:00:00_Collection_29_L1,01/28/2016 10:00,Collection,29,L1,3,328.290,
Chsim_01/28/Thursday 10:00:00_Collection_29_L1,01/28/2016 10:00,Collection,29,L1,4,441.050,
Chsim_01/28/Thursday 10:00:00_Collection_29_5,01/28/2016 10:00,Collection,29,5,1,107.170,
Chsim_01/28/Thursday 10:00:00_Collection_29_5,01/28/2016 10:00,Collection,29,5,2,45.369,
Chsim_01/28/Thursday 10:00:00_Collection_29_5,01/28/2016 10:00,Collection,29,5,3,40.912,
Chsim_01/28/Thursday 10:00:00_Collection_29_5,01/28/2016 10:00,Collection,29,5,4,99.380,
Chsim_01/28/Thursday 10:00:00_Collection_31_L1,01/28/2016 10:00,Collection,31,L1,1,279.040,
Chsim_01/28/Thursday 10:00:00_Collection_31_L1,01/28/2016 10:00,Collection,31,L1,2,329.820,
Chsim_01/28/Thursday 10:00:00_Collection_31_L1,01/28/2016 10:00,Collection,31,L1,3,251.770,
Chsim_01/28/Thursday 10:00:00_Collection_31_L1,01/28/2016 10:00,Collection,31,L1,4,267.350,
Chsim_01/28/Thursday 10:00:00_Collection_31_5,01/28/2016 10:00,Collection,31,5,1,36.743,
Chsim_01/28/Thursday 10:00:00_Collection_31_5,01/28/2016 10:00,Collection,31,5,2,66.285,
Chsim_01/28/Thursday 10:00:00_Collection_31_5,01/28/2016 10:00,Collection,31,5,3,55.065,
Chsim_01/28/Thursday 10:00:00_Collection_31_5,01/28/2016 10:00,Collection,31,5,4,46.488,
Chsim_01/28/Thursday 10:00:00_Collection_32_L1,01/28/2016 10:00,Collection,32,L1,1,299.420,
Chsim_01/28/Thursday 10:00:00_Collection_32_L1,01/28/2016 10:00,Collection,32,L1,2,387.420,
Chsim_01/28/Thursday 10:00:00_Collection_32_L1,01/28/2016 10:00,Collection,32,L1,3,206.360,
Chsim_01/28/Thursday 10:00:00_Collection_32_L1,01/28/2016 10:00,Collection,32,L1,4,214.030,
Chsim_01/28/Thursday 10:00:00_Collection_32_5,01/28/2016 10:00,Collection,32,5,1,74.127,
Chsim_01/28/Thursday 10:00:00_Collection_32_5,01/28/2016 10:00,Collection,32,5,2,46.568,
Chsim_01/28/Thursday 10:00:00_Collection_32_5,01/28/2016 10:00,Collection,32,5,3,62.488,
Chsim_01/28/Thursday 10:00:00_Collection_32_5,01/28/2016 10:00,Collection,32,5,4,79.212,
Chsim_01/28/Thursday 10:00:00_Collection_34_L1,01/28/2016 10:00,Collection,34,L1,1,12.867,
Chsim_01/28/Thursday 10:00:00_Collection_34_L1,01/28/2016 10:00,Collection,34,L1,2,15.180,
Chsim_01/28/Thursday 10:00:00_Collection_34_L1,01/28/2016 10:00,Collection,34,L1,3,1.057,
Chsim_01/28/Thursday 10:00:00_Collection_34_L1,01/28/2016 10:00,Collection,34,L1,4,11.676,
Chsim_01/28/Thursday 10:00:00_Collection_34_5,01/28/2016 10:00,Collection,34,5,1,6.713,
Chsim_01/28/Thursday 10:00:00_Collection_34_5,01/28/2016 10:00,Collection,34,5,2,5.705,
Chsim_01/28/Thursday 10:00:00_Collection_34_5,01/28/2016 10:00,Collection,34,5,3,7.418,
Chsim_01/28/Thursday 10:00:00_Collection_34_5,01/28/2016 10:00,Collection,34,5,4,5.849,
Chsim_01/28/Thursday 10:30:00_L1-2_12_L1,01/28/2016 10:30,L1-2,12,L1,1,32.506,
Chsim_01/28/Thursday 10:30:00_L1-2_12_L1,01/28/2016 10:30,L1-2,12,L1,2,42.325,
Chsim_01/28/Thursday 10:30:00_L1-2_12_L1,01/28/2016 10:30,L1-2,12,L1,3,51.377,
Chsim_01/28/Thursday 10:30:00_L1-2_12_L1,01/28/2016 10:30,L1-2,12,L1,4,67.413,
Chsim_01/28/Thursday 10:30:00_L1-2_12_5,01/28/2016 10:30,L1-2,12,5,1,11.922,
Chsim_01/28/Thursday 10:30:00_L1-2_12_5,01/28/2016 10:30,L1-2,12,5,2,6.199,
Chsim_01/28/Thursday 10:30:00_L1-2_12_5,01/28/2016 10:30,L1-2,12,5,3,18.185,
Chsim_01/28/Thursday 10:30:00_L1-2_12_5,01/28/2016 10:30,L1-2,12,5,4,13.346,
Chsim_01/28/Thursday 10:30:00_L1-2_20_L1,01/28/2016 10:30,L1-2,20,L1,1,241.390,
Chsim_01/28/Thursday 10:30:00_L1-2_20_L1,01/28/2016 10:30,L1-2,20,L1,2,99.490,
Chsim_01/28/Thursday 10:30:00_L1-2_20_L1,01/28/2016 10:30,L1-2,20,L1,3,234.070,
Chsim_01/28/Thursday 10:30:00_L1-2_20_L1,01/28/2016 10:30,L1-2,20,L1,4,231.130,
Chsim_01/28/Thursday 10:30:00_L1-2_20_5,01/28/2016 10:30,L1-2,20,5,1,48.829,
Chsim_01/28/Thursday 10:30:00_L1-2_20_5,01/28/2016 10:30,L1-2,20,5,2,28.530,
Chsim_01/28/Thursday 10:30:00_L1-2_20_5,01/28/2016 10:30,L1-2,20,5,3,33.718,
Chsim_01/28/Thursday 10:30:00_L1-2_20_5,01/28/2016 10:30,L1-2,20,5,4,45.318,
Chsim_01/28/Thursday 10:30:00_L1-2_25_L1,01/28/2016 10:30,L1-2,25,L1,1,252.870,
Chsim_01/28/Thursday 10:30:00_L1-2_25_L1,01/28/2016 10:30,L1-2,25,L1,2,260.610,
Chsim_01/28/Thursday 10:30:00_L1-2_25_L1,01/28/2016 10:30,L1-2,25,L1,3,279.250,
Chsim_01/28/Thursday 10:30:00_L1-2_25_L1,01/28/2016 10:30,L1-2,25,L1,4,324.590,
Chsim_01/28/Thursday 10:30:00_L1-2_25_5,01/28/2016 10:30,L1-2,25,5,1,43.159,
Chsim_01/28/Thursday 10:30:00_L1-2_25_5,01/28/2016 10:30,L1-2,25,5,2,27.003,
Chsim_01/28/Thursday 10:30:00_L1-2_25_5,01/28/2016 10:30,L1-2,25,5,3,31.469,
Chsim_01/28/Thursday 10:30:00_L1-2_25_5,01/28/2016 10:30,L1-2,25,5,4,40.703,
Chsim_01/28/Thursday 10:30:00_L1-2_29_L1,01/28/2016 10:30,L1-2,29,L1,1,269.230,
Chsim_01/28/Thursday 10:30:00_L1-2_29_L1,01/28/2016 10:30,L1-2,29,L1,2,344.350,
Chsim_01/28/Thursday 10:30:00_L1-2_29_L1,01/28/2016 10:30,L1-2,29,L1,3,188.810,
Chsim_01/28/Thursday 10:30:00_L1-2_29_L1,01/28/2016 10:30,L1-2,29,L1,4,318.840,
Chsim_01/28/Thursday 10:30:00_L1-2_29_5,01/28/2016 10:30,L1-2,29,5,1,79.109,
Chsim_01/28/Thursday 10:30:00_L1-2_29_5,01/28/2016 10:30,L1-2,29,5,2,54.900,
Chsim_01/28/Thursday 10:30:00_L1-2_29_5,01/28/2016 10:30,L1-2,29,5,3,77.131,
Chsim_01/28/Thursday 10:30:00_L1-2_29_5,01/28/2016 10:30,L1-2,29,5,4,52.973,
Chsim_01/28/Thursday 10:30:00_L1-2_31_L1,01/28/2016 10:30,L1-2,31,L1,1,347.840,
Chsim_01/28/Thursday 10:30:00_L1-2_31_L1,01/28/2016 10:30,L1-2,31,L1,2,303.280,
Chsim_01/28/Thursday 10:30:00_L1-2_31_L1,01/28/2016 10:30,L1-2,31,L1,3,300.720,
Chsim_01/28/Thursday 10:30:00_L1-2_31_L1,01/28/2016 10:30,L1-2,31,L1,4,264.160,
Chsim_01/28/Thursday 10:30:00_L1-2_31_5,01/28/2016 10:30,L1-2,31,5,1,38.808,
Chsim_01/28/Thursday 10:30:00_L1-2_31_5,01/28/2016 10:30,L1-2,31,5,2,39.247,
Chsim_01/28/Thursday 10:30:00_L1-2_31_5,01/28/2016 10:30,L1-2,31,5,3,54.418,
Chsim_01/28/Thursday 10:30:00_L1-2_31_5,01/28/2016 10:30,L1-2,31,5,4,97.639,
Chsim_01/28/Thursday 10:30:00_L1-2_32_L1,01/28/2016 10:30,L1-2,32,L1,1,302.350,
Chsim_01/28/Thursday 10:30:00_L1-2_32_L1,01/28/2016 10:30,L1-2,32,L1,2,3.432,
Chsim_01/28/Thursday 10:30:00_L1-2_32_L1,01/28/2016 10:30,L1-2,32,L1,3,280.290,
Chsim_01/28/Thursday 10:30:00_L1-2_32_L1,01/28/2016 10:30,L1-2,32,L1,4,294.420,
Chsim_01/28/Thursday 10:30:00_L1-2_32_5,01/28/2016 10:30,L1-2,32,5,1,236.260,
Chsim_01/28/Thursday 10:30:00_L1-2_32_5,01/28/2016 10:30,L1-2,32,5,2,80.706,
Chsim_01/28/Thursday 10:30:00_L1-2_32_5,01/28/2016 10:30,L1-2,32,5,3,118.170,
Chsim_01/28/Thursday 10:30:00_L1-2_32_5,01/28/2016 10:30,L1-2,32,5,4,49.816,
Chsim_01/28/Thursday 10:30:00_L1-2_34_L1,01/28/2016 10:30,L1-2,34,L1,1,3.414,
Chsim_01/28/Thursday 10:30:00_L1-2_34_L1,01/28/2016 10:30,L1-2,34,L1,2,3.256,
Chsim_01/28/Thursday 10:30:00_L1-2_34_L1,01/28/2016 10:30,L1-2,34,L1,3,2.802,
Chsim_01/28/Thursday 10:30:00_L1-2_34_L1,01/28/2016 10:30,L1-2,34,L1,4,3.600,
Chsim_01/28/Thursday 10:30:00_L1-2_34_5,01/28/2016 10:30,L1-2,34,5,1,8.831,
Chsim_01/28/Thursday 10:30:00_L1-2_34_5,01/28/2016 10:30,L1-2,34,5,2,7.749,
Chsim_01/28/Thursday 10:30:00_L1-2_34_5,01/28/2016 10:30,L1-2,34,5,3,7.354,
Chsim_01/28/Thursday 10:30:00_L1-2_34_5,01/28/2016 10:30,L1-2,34,5,4,7.025,
Chsim_01/28/Thursday 11:00:00_L1-3_12_L1,01/28/2016 11:00,L1-3,12,L1,1,23.775,
Chsim_01/28/Thursday 11:00:00_L1-3_12_L1,01/28/2016 11:00,L1-3,12,L1,2,42.818,
Chsim_01/28/Thursday 11:00:00_L1-3_12_L1,01/28/2016 11:00,L1-3,12,L1,3,13.350,
Chsim_01/28/Thursday 11:00:00_L1-3_12_L1,01/28/2016 11:00,L1-3,12,L1,4,39.107,
Chsim_01/28/Thursday 11:00:00_L1-3_12_5,01/28/2016 11:00,L1-3,12,5,1,9.787,
Chsim_01/28/Thursday 11:00:00_L1-3_12_5,01/28/2016 11:00,L1-3,12,5,2,7.551,
Chsim_01/28/Thursday 11:00:00_L1-3_12_5,01/28/2016 11:00,L1-3,12,5,3,14.594,
Chsim_01/28/Thursday 11:00:00_L1-3_12_5,01/28/2016 11:00,L1-3,12,5,4,10.751,
Chsim_01/28/Thursday 11:00:00_L1-3_20_L1,01/28/2016 11:00,L1-3,20,L1,1,362.600,
Chsim_01/28/Thursday 11:00:00_L1-3_20_L1,01/28/2016 11:00,L1-3,20,L1,2,273.780,
Chsim_01/28/Thursday 11:00:00_L1-3_20_L1,01/28/2016 11:00,L1-3,20,L1,3,240.180,
Chsim_01/28/Thursday 11:00:00_L1-3_20_L1,01/28/2016 11:00,L1-3,20,L1,4,181.160,
Chsim_01/28/Thursday 11:00:00_L1-3_20_5,01/28/2016 11:00,L1-3,20,5,1,48.708,
Chsim_01/28/Thursday 11:00:00_L1-3_20_5,01/28/2016 11:00,L1-3,20,5,2,33.864,
Chsim_01/28/Thursday 11:00:00_L1-3_20_5,01/28/2016 11:00,L1-3,20,5,3,24.893,
Chsim_01/28/Thursday 11:00:00_L1-3_20_5,01/28/2016 11:00,L1-3,20,5,4,34.098,
Chsim_01/28/Thursday 11:00:00_L1-3_25_L1,01/28/2016 11:00,L1-3,25,L1,1,254.116,
Chsim_01/28/Thursday 11:00:00_L1-3_25_L1,01/28/2016 11:00,L1-3,25,L1,2,452.650,
Chsim_01/28/Thursday 11:00:00_L1-3_25_L1,01/28/2016 11:00,L1-3,25,L1,3,299.690,
Chsim_01/28/Thursday 11:00:00_L1-3_25_L1,01/28/2016 11:00,L1-3,25,L1,4,418.550,
Chsim_01/28/Thursday 11:00:00_L1-3_25_5,01/28/2016 11:00,L1-3,25,5,1,35.030,
Chsim_01/28/Thursday 11:00:00_L1-3_25_5,01/28/2016 11:00,L1-3,25,5,2,75.176,
Chsim_01/28/Thursday 11:00:00_L1-3_25_5,01/28/2016 11:00,L1-3,25,5,3,36.190,
Chsim_01/28/Thursday 11:00:00_L1-3_25_5,01/28/2016 11:00,L1-3,25,5,4,38.341,
Chsim_01/28/Thursday 11:00:00_L1-3_29_L1,01/28/2016 11:00,L1-3,29,L1,1,162.410,
Chsim_01/28/Thursday 11:00:00_L1-3_29_L1,01/28/2016 11:00,L1-3,29,L1,2,369.070,
Chsim_01/28/Thursday 11:00:00_L1-3_29_L1,01/28/2016 11:00,L1-3,29,L1,3,129.740,
Chsim_01/28/Thursday 11:00:00_L1-3_29_L1,01/28/2016 11:00,L1-3,29,L1,4,210.690,
Chsim_01/28/Thursday 11:00:00_L1-3_29_5,01/28/2016 11:00,L1-3,29,5,1,33.207,
Chsim_01/28/Thursday 11:00:00_L1-3_29_5,01/28/2016 11:00,L1-3,29,5,2,76.970,
Chsim_01/28/Thursday 11:00:00_L1-3_29_5,01/28/2016 11:00,L1-3,29,5,3,104.440,
Chsim_01/28/Thursday 11:00:00_L1-3_29_5,01/28/2016 11:00,L1-3,29,5,4,73.956,
Chsim_01/28/Thursday 11:00:00_L1-3_31_L1,01/28/2016 11:00,L1-3,31,L1,1,324.830,
Chsim_01/28/Thursday 11:00:00_L1-3_31_L1,01/28/2016 11:00,L1-3,31,L1,2,519.790,
Chsim_01/28/Thursday 11:00:00_L1-3_31_L1,01/28/2016 11:00,L1-3,31,L1,3,285.940,
Chsim_01/28/Thursday 11:00:00_L1-3_31_L1,01/28/2016 11:00,L1-3,31,L1,4,310.800,
Chsim_01/28/Thursday 11:00:00_L1-3_31_5,01/28/2016 11:00,L1-3,31,5,1,39.597,
Chsim_01/28/Thursday 11:00:00_L1-3_31_5,01/28/2016 11:00,L1-3,31,5,2,59.111,
Chsim_01/28/Thursday 11:00:00_L1-3_31_5,01/28/2016 11:00,L1-3,31,5,3,45.102,
Chsim_01/28/Thursday 11:00:00_L1-3_31_5,01/28/2016 11:00,L1-3,31,5,4,70.314,
Chsim_01/28/Thursday 11:00:00_L1-3_32_L1,01/28/2016 11:00,L1-3,32,L1,1,313.350,
Chsim_01/28/Thursday 11:00:00_L1-3_32_L1,01/28/2016 11:00,L1-3,32,L1,2,316.080,
Chsim_01/28/Thursday 11:00:00_L1-3_32_L1,01/28/2016 11:00,L1-3,32,L1,3,190.890,
Chsim_01/28/Thursday 11:00:00_L1-3_32_L1,01/28/2016 11:00,L1-3,32,L1,4,311.790,
Chsim_01/28/Thursday 11:00:00_L1-3_32_5,01/28/2016 11:00,L1-3,32,5,1,82.780,
Chsim_01/28/Thursday 11:00:00_L1-3_32_5,01/28/2016 11:00,L1-3,32,5,2,258.700,
Chsim_01/28/Thursday 11:00:00_L1-3_32_5,01/28/2016 11:00,L1-3,32,5,3,66.724,
Chsim_01/28/Thursday 11:00:00_L1-3_32_5,01/28/2016 11:00,L1-3,32,5,4,76.479,
Chsim_01/28/Thursday 11:00:00_L1-3_34_L1,01/28/2016 11:00,L1-3,34,L1,1,58.585,
Chsim_01/28/Thursday 11:00:00_L1-3_34_L1,01/28/2016 11:00,L1-3,34,L1,2,48.739,
Chsim_01/28/Thursday 11:00:00_L1-3_34_L1,01/28/2016 11:00,L1-3,34,L1,3,21.855,
Chsim_01/28/Thursday 11:00:00_L1-3_34_L1,01/28/2016 11:00,L1-3,34,L1,4,20.652,
Chsim_01/28/Thursday 11:00:00_L1-3_34_5,01/28/2016 11:00,L1-3,34,5,1,4.594,
Chsim_01/28/Thursday 11:00:00_L1-3_34_5,01/28/2016 11:00,L1-3,34,5,2,4.210,
Chsim_01/28/Thursday 11:00:00_L1-3_34_5,01/28/2016 11:00,L1-3,34,5,3,3.778,
Chsim_01/28/Thursday 11:00:00_L1-3_34_5,01/28/2016 11:00,L1-3,34,5,4,5.553,
Chsim_01/28/Thursday 11:30:00_5-3_12_L1,01/28/2016 11:30,5-3,12,L1,1,23.545,
Chsim_01/28/Thursday 11:30:00_5-3_12_L1,01/28/2016 11:30,5-3,12,L1,2,32.680,
Chsim_01/28/Thursday 11:30:00_5-3_12_L1,01/28/2016 11:30,5-3,12,L1,3,46.489,
Chsim_01/28/Thursday 11:30:00_5-3_12_L1,01/28/2016 11:30,5-3,12,L1,4,49.320,
Chsim_01/28/Thursday 11:30:00_5-3_12_5,01/28/2016 11:30,5-3,12,5,1,44.042,
Chsim_01/28/Thursday 11:30:00_5-3_12_5,01/28/2016 11:30,5-3,12,5,2,8.333,
Chsim_01/28/Thursday 11:30:00_5-3_12_5,01/28/2016 11:30,5-3,12,5,3,26.030,
Chsim_01/28/Thursday 11:30:00_5-3_12_5,01/28/2016 11:30,5-3,12,5,4,26.826,
Chsim_01/28/Thursday 11:30:00_5-3_20_L1,01/28/2016 11:30,5-3,20,L1,1,281.380,
Chsim_01/28/Thursday 11:30:00_5-3_20_L1,01/28/2016 11:30,5-3,20,L1,2,229.820,
Chsim_01/28/Thursday 11:30:00_5-3_20_L1,01/28/2016 11:30,5-3,20,L1,3,224.000,
Chsim_01/28/Thursday 11:30:00_5-3_20_L1,01/28/2016 11:30,5-3,20,L1,4,204.230,
Chsim_01/28/Thursday 11:30:00_5-3_20_5,01/28/2016 11:30,5-3,20,5,1,25.816,
Chsim_01/28/Thursday 11:30:00_5-3_20_5,01/28/2016 11:30,5-3,20,5,2,77.433,
Chsim_01/28/Thursday 11:30:00_5-3_20_5,01/28/2016 11:30,5-3,20,5,3,14.599,
Chsim_01/28/Thursday 11:30:00_5-3_20_5,01/28/2016 11:30,5-3,20,5,4,29.233,
Chsim_01/28/Thursday 11:30:00_5-3_25_L1,01/28/2016 11:30,5-3,25,L1,1,280.580,
Chsim_01/28/Thursday 11:30:00_5-3_25_L1,01/28/2016 11:30,5-3,25,L1,2,340.380,
Chsim_01/28/Thursday 11:30:00_5-3_25_L1,01/28/2016 11:30,5-3,25,L1,3,352.060,
Chsim_01/28/Thursday 11:30:00_5-3_25_L1,01/28/2016 11:30,5-3,25,L1,4,205.060,
Chsim_01/28/Thursday 11:30:00_5-3_25_5,01/28/2016 11:30,5-3,25,5,1,43.572,
Chsim_01/28/Thursday 11:30:00_5-3_25_5,01/28/2016 11:30,5-3,25,5,2,32.110,
Chsim_01/28/Thursday 11:30:00_5-3_25_5,01/28/2016 11:30,5-3,25,5,3,19.493,
Chsim_01/28/Thursday 11:30:00_5-3_25_5,01/28/2016 11:30,5-3,25,5,4,38.580,
Chsim_01/28/Thursday 11:30:00_5-3_29_L1,01/28/2016 11:30,5-3,29,L1,1,402.900,
Chsim_01/28/Thursday 11:30:00_5-3_29_L1,01/28/2016 11:30,5-3,29,L1,2,340.440,
Chsim_01/28/Thursday 11:30:00_5-3_29_L1,01/28/2016 11:30,5-3,29,L1,3,169.550,
Chsim_01/28/Thursday 11:30:00_5-3_29_L1,01/28/2016 11:30,5-3,29,L1,4,453.230,
Chsim_01/28/Thursday 11:30:00_5-3_29_5,01/28/2016 11:30,5-3,29,5,1,59.271,
Chsim_01/28/Thursday 11:30:00_5-3_29_5,01/28/2016 11:30,5-3,29,5,2,66.908,
Chsim_01/28/Thursday 11:30:00_5-3_29_5,01/28/2016 11:30,5-3,29,5,3,29.305,
Chsim_01/28/Thursday 11:30:00_5-3_29_5,01/28/2016 11:30,5-3,29,5,4,76.038,
Chsim_01/28/Thursday 11:30:00_5-3_31_L1,01/28/2016 11:30,5-3,31,L1,1,304.290,
Chsim_01/28/Thursday 11:30:00_5-3_31_L1,01/28/2016 11:30,5-3,31,L1,2,347.980,
Chsim_01/28/Thursday 11:30:00_5-3_31_L1,01/28/2016 11:30,5-3,31,L1,3,292.890,
Chsim_01/28/Thursday 11:30:00_5-3_31_L1,01/28/2016 11:30,5-3,31,L1,4,319.510,
Chsim_01/28/Thursday 11:30:00_5-3_31_5,01/28/2016 11:30,5-3,31,5,1,66.114,
Chsim_01/28/Thursday 11:30:00_5-3_31_5,01/28/2016 11:30,5-3,31,5,2,51.703,
Chsim_01/28/Thursday 11:30:00_5-3_31_5,01/28/2016 11:30,5-3,31,5,3,53.719,
Chsim_01/28/Thursday 11:30:00_5-3_31_5,01/28/2016 11:30,5-3,31,5,4,47.090,
Chsim_01/28/Thursday 11:30:00_5-3_32_L1,01/28/2016 11:30,5-3,32,L1,1,346.880,
Chsim_01/28/Thursday 11:30:00_5-3_32_L1,01/28/2016 11:30,5-3,32,L1,2,261.060,
Chsim_01/28/Thursday 11:30:00_5-3_32_L1,01/28/2016 11:30,5-3,32,L1,3,146.490,
Chsim_01/28/Thursday 11:30:00_5-3_32_L1,01/28/2016 11:30,5-3,32,L1,4,198.510,
Chsim_01/28/Thursday 11:30:00_5-3_32_5,01/28/2016 11:30,5-3,32,5,1,51.717,
Chsim_01/28/Thursday 11:30:00_5-3_32_5,01/28/2016 11:30,5-3,32,5,2,88.524,
Chsim_01/28/Thursday 11:30:00_5-3_32_5,01/28/2016 11:30,5-3,32,5,3,67.186,
Chsim_01/28/Thursday 11:30:00_5-3_32_5,01/28/2016 11:30,5-3,32,5,4,174.950,
Chsim_01/28/Thursday 11:30:00_5-3_34_L1,01/28/2016 11:30,5-3,34,L1,1,6.658,
Chsim_01/28/Thursday 11:30:00_5-3_34_L1,01/28/2016 11:30,5-3,34,L1,2,6.229,
Chsim_01/28/Thursday 11:30:00_5-3_34_L1,01/28/2016 11:30,5-3,34,L1,3,8.881,
Chsim_01/28/Thursday 11:30:00_5-3_34_L1,01/28/2016 11:30,5-3,34,L1,4,7.997,
Chsim_01/28/Thursday 11:30:00_5-3_34_5,01/28/2016 11:30,5-3,34,5,1,5.039,
Chsim_01/28/Thursday 11:30:00_5-3_34_5,01/28/2016 11:30,5-3,34,5,2,5.074,
Chsim_01/28/Thursday 11:30:00_5-3_34_5,01/28/2016 11:30,5-3,34,5,3,6.415,
Chsim_01/28/Thursday 11:30:00_5-3_34_5,01/28/2016 11:30,5-3,34,5,4,5.560,
Chsim_01/28/Thursday 12:00:00_5-4_12_L1,01/28/2016 12:00,5-4,12,L1,1,48.205,
Chsim_01/28/Thursday 12:00:00_5-4_12_L1,01/28/2016 12:00,5-4,12,L1,2,26.532,
Chsim_01/28/Thursday 12:00:00_5-4_12_L1,01/28/2016 12:00,5-4,12,L1,3,26.791,
Chsim_01/28/Thursday 12:00:00_5-4_12_L1,01/28/2016 12:00,5-4,12,L1,4,63.660,
Chsim_01/28/Thursday 12:00:00_5-4_12_5,01/28/2016 12:00,5-4,12,5,1,8.466,
Chsim_01/28/Thursday 12:00:00_5-4_12_5,01/28/2016 12:00,5-4,12,5,2,7.057,
Chsim_01/28/Thursday 12:00:00_5-4_12_5,01/28/2016 12:00,5-4,12,5,3,29.198,
Chsim_01/28/Thursday 12:00:00_5-4_12_5,01/28/2016 12:00,5-4,12,5,4,21.516,
Chsim_01/28/Thursday 12:00:00_5-4_20_L1,01/28/2016 12:00,5-4,20,L1,1,289.590,
Chsim_01/28/Thursday 12:00:00_5-4_20_L1,01/28/2016 12:00,5-4,20,L1,2,244.700,
Chsim_01/28/Thursday 12:00:00_5-4_20_L1,01/28/2016 12:00,5-4,20,L1,3,242.660,
Chsim_01/28/Thursday 12:00:00_5-4_20_L1,01/28/2016 12:00,5-4,20,L1,4,207.560,
Chsim_01/28/Thursday 12:00:00_5-4_20_5,01/28/2016 12:00,5-4,20,5,1,35.158,
Chsim_01/28/Thursday 12:00:00_5-4_20_5,01/28/2016 12:00,5-4,20,5,2,31.984,
Chsim_01/28/Thursday 12:00:00_5-4_20_5,01/28/2016 12:00,5-4,20,5,3,24.383,
Chsim_01/28/Thursday 12:00:00_5-4_20_5,01/28/2016 12:00,5-4,20,5,4,29.538,
Chsim_01/28/Thursday 12:00:00_5-4_25_L1,01/28/2016 12:00,5-4,25,L1,1,227.170,
Chsim_01/28/Thursday 12:00:00_5-4_25_L1,01/28/2016 12:00,5-4,25,L1,2,353.060,
Chsim_01/28/Thursday 12:00:00_5-4_25_L1,01/28/2016 12:00,5-4,25,L1,3,285.370,
Chsim_01/28/Thursday 12:00:00_5-4_25_L1,01/28/2016 12:00,5-4,25,L1,4,253.750,
Chsim_01/28/Thursday 12:00:00_5-4_25_5,01/28/2016 12:00,5-4,25,5,1,67.159,
Chsim_01/28/Thursday 12:00:00_5-4_25_5,01/28/2016 12:00,5-4,25,5,2,58.302,
Chsim_01/28/Thursday 12:00:00_5-4_25_5,01/28/2016 12:00,5-4,25,5,3,46.934,
Chsim_01/28/Thursday 12:00:00_5-4_25_5,01/28/2016 12:00,5-4,25,5,4,46.991,
Chsim_01/28/Thursday 12:00:00_5-4_29_L1,01/28/2016 12:00,5-4,29,L1,1,263.680,
Chsim_01/28/Thursday 12:00:00_5-4_29_L1,01/28/2016 12:00,5-4,29,L1,2,294.390,
Chsim_01/28/Thursday 12:00:00_5-4_29_L1,01/28/2016 12:00,5-4,29,L1,3,186.810,
Chsim_01/28/Thursday 12:00:00_5-4_29_L1,01/28/2016 12:00,5-4,29,L1,4,349.170,
Chsim_01/28/Thursday 12:00:00_5-4_29_5,01/28/2016 12:00,5-4,29,5,1,39.111,
Chsim_01/28/Thursday 12:00:00_5-4_29_5,01/28/2016 12:00,5-4,29,5,2,27.981,
Chsim_01/28/Thursday 12:00:00_5-4_29_5,01/28/2016 12:00,5-4,29,5,3,37.408,
Chsim_01/28/Thursday 12:00:00_5-4_29_5,01/28/2016 12:00,5-4,29,5,4,37.129,
Chsim_01/28/Thursday 12:00:00_5-4_31_L1,01/28/2016 12:00,5-4,31,L1,1,370.720,
Chsim_01/28/Thursday 12:00:00_5-4_31_L1,01/28/2016 12:00,5-4,31,L1,2,396.350,
Chsim_01/28/Thursday 12:00:00_5-4_31_L1,01/28/2016 12:00,5-4,31,L1,3,355.590,
Chsim_01/28/Thursday 12:00:00_5-4_31_L1,01/28/2016 12:00,5-4,31,L1,4,285.060,
Chsim_01/28/Thursday 12:00:00_5-4_31_5,01/28/2016 12:00,5-4,31,5,1,42.879,
Chsim_01/28/Thursday 12:00:00_5-4_31_5,01/28/2016 12:00,5-4,31,5,2,61.758,
Chsim_01/28/Thursday 12:00:00_5-4_31_5,01/28/2016 12:00,5-4,31,5,3,60.772,
Chsim_01/28/Thursday 12:00:00_5-4_31_5,01/28/2016 12:00,5-4,31,5,4,45.554,
Chsim_01/28/Thursday 12:00:00_5-4_32_L1,01/28/2016 12:00,5-4,32,L1,1,286.780,
Chsim_01/28/Thursday 12:00:00_5-4_32_L1,01/28/2016 12:00,5-4,32,L1,2,416.250,
Chsim_01/28/Thursday 12:00:00_5-4_32_L1,01/28/2016 12:00,5-4,32,L1,3,155.490,
Chsim_01/28/Thursday 12:00:00_5-4_32_L1,01/28/2016 12:00,5-4,32,L1,4,232.200,
Chsim_01/28/Thursday 12:00:00_5-4_32_5,01/28/2016 12:00,5-4,32,5,1,65.111,
Chsim_01/28/Thursday 12:00:00_5-4_32_5,01/28/2016 12:00,5-4,32,5,2,158.500,
